"id","amount","decision_date","year","donor","recipient","emergency_id","appeal_id","status","is_allocation","project_code","appeal_title","emergency_title"
219751,74352600,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/S-NF/67821/R/120","Iraq 2014-2015","Iraq 2015"
221266,50826,"2014-10-02T00:00:00",2014,"Private (individuals & organisations)","Triangle Génération Humanitaire",16548,983,"Commitment",0,"IRQ-14/WS/70572/R/5853","Iraq 2014-2015","Iraq 2015"
214177,405648,"2014-04-30T00:00:00",2014,"Norway","Norwegian Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
220818,7168459,"2014-10-04T00:00:00",2014,"Canada","United Nations Children's Fund",16548,983,"Commitment",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
216212,923360,"2014-08-05T00:00:00",2014,"Norway","Save the Children ",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71068/R/6079","Iraq 2014-2015","Iraq 2015"
214286,3734827,"2014-06-20T00:00:00",2014,"Australia","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
214287,1049318,"2014-06-20T00:00:00",2014,"Australia","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222563,1920136,"2014-12-12T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/WS/71006/R/124","Iraq 2014-2015","Iraq 2015"
221457,4401408,"2014-11-24T00:00:00",2014,"Australia","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
219923,250000,"2014-01-15T00:00:00",2014,"United States of America","Office for the Coordination of Humanitarian Affairs",16548,983,"Commitment",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
224954,10057,"2014-02-10T00:00:00",2014,"Private (individuals & organisations)","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
219746,4352250,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","Food & Agriculture Organization of the United Nations",16548,983,"Commitment",0,"IRQ-14/ER/70758/R/123","Iraq 2014-2015","Iraq 2015"
207380,973452,"2014-02-12T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/WS/67642/R/124","Iraq 2014-2015","Iraq 2015"
214364,422654,"2014-06-18T00:00:00",2014,"New Zealand","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
219741,1100000,"2014-09-30T00:00:00",2014,"United States of America","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
213107,1e+06,"2014-06-02T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/H/70841/R/124","Iraq 2014-2015","Iraq 2015"
207382,151605,"2014-02-13T00:00:00",2014,"Central Emergency Response Fund","World Health Organization",16548,983,"Paid contribution",1,"IRQ-14/WS/68295/R/122","Iraq 2014-2015","Iraq 2015"
219747,3404100,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","Food & Agriculture Organization of the United Nations",16548,983,"Commitment",0,"IRQ-14/A/70759/R/123","Iraq 2014-2015","Iraq 2015"
223632,1512456,"2014-12-23T00:00:00",2014,"Canada","Action Contre la Faim",16548,983,"Paid contribution",0,"IRQ-14/WS/71186/R/5186","Iraq 2014-2015","Iraq 2015"
219748,977550,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/S-NF/70837/R/298","Iraq 2014-2015","Iraq 2015"
219759,6134100,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/68214/R/124","Iraq 2014-2015","Iraq 2015"
219411,1093544,"2014-09-19T00:00:00",2014,"Netherlands","Handicap International",16548,983,"Commitment",0,"IRQ-14/P-HR-RL/70675/R/5349","Iraq 2014-2015","Iraq 2015"
219681,71685,"2014-10-03T00:00:00",2014,"Canada","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
221176,4e+06,"2014-10-01T00:00:00",2014,"Japan","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221175,7e+05,"2014-07-01T00:00:00",2014,"Japan","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
214456,3352330,"2014-06-25T00:00:00",2014,"Norway","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
217150,1586860,"2014-06-01T00:00:00",2014,"Switzerland","Norwegian Refugee Council",16548,983,"Commitment",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
221167,254130,"2014-09-01T00:00:00",2014,"UNICEF National Committee/Germany","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221168,1404,"2014-09-01T00:00:00",2014,"Private (individuals & organisations)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221169,167224,"2014-06-12T00:00:00",2014,"UNICEF National Committee/United Kingdom","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221170,523,"2014-08-01T00:00:00",2014,"UNICEF National Committee/United Kingdom","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221171,182664,"2014-08-01T00:00:00",2014,"UNICEF National Committee/United Kingdom","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221172,229000,"2014-10-10T00:00:00",2014,"United Kingdom ","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
224885,1555210,"2015-02-13T00:00:00",2015,"Australia","NGOs (details not yet provided)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
221164,658762,"2014-09-18T00:00:00",2014,"UNICEF National Committee/France","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221165,1185771,"2014-09-01T00:00:00",2014,"UNICEF National Committee/Germany","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
221166,658762,"2014-09-01T00:00:00",2014,"UNICEF National Committee/Germany","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
224111,54763,"2015-01-09T00:00:00",2015,"Sweden","Swedish Civil Contingencies Agency (MSB)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
214980,1232863,"2014-07-14T00:00:00",2014,"Central Emergency Response Fund","World Food Programme",16548,983,"Paid contribution",1,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
214982,749999,"2014-07-14T00:00:00",2014,"Central Emergency Response Fund","International Organization for Migration",16548,983,"Paid contribution",1,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
222950,511215,"2014-07-01T00:00:00",2014,"Japan","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67821/R/120","Iraq 2014-2015","Iraq 2015"
217889,632189,"2014-08-11T00:00:00",2014,"Various Donors (details not yet provided)","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215034,2e+06,"2014-07-04T00:00:00",2014,"Kuwait","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215035,3e+06,"2014-07-04T00:00:00",2014,"Kuwait","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
215036,2e+06,"2014-07-04T00:00:00",2014,"Kuwait","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/68214/R/124","Iraq 2014-2015","Iraq 2015"
219045,334225,"2014-08-13T00:00:00",2014,"Ireland","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
224797,487805,"2015-01-27T00:00:00",2015,"Austria","International Federation of Red Cross and Red Crescent Societies",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
219352,716846,"2014-10-03T00:00:00",2014,"Canada","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
212093,1795332,"2014-03-19T00:00:00",2014,"Canada","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
219039,63532,"2014-10-07T00:00:00",2014,"Latvia","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
219040,203804,"2014-07-09T00:00:00",2014,"Luxembourg","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
219041,206327,"2014-07-01T00:00:00",2014,"Luxembourg","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222659,386741,"2014-12-15T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/P-HR-RL/68214/R/124","Iraq 2014-2015","Iraq 2015"
222661,411832,"2014-12-15T00:00:00",2014,"Central Emergency Response Fund","United Nations Population Fund",16548,983,"Paid contribution",1,"IRQ-14/P-HR-RL/69855/R/1171","Iraq 2014-2015","Iraq 2015"
223886,1e+06,"2015-01-20T00:00:00",2014,"United States of America","Office for the Coordination of Humanitarian Affairs",16548,983,"Pledge",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
222663,340493,"2014-12-15T00:00:00",2014,"Central Emergency Response Fund","United Nations Population Fund",16548,983,"Paid contribution",1,"IRQ-14/H/69858/R/1171","Iraq 2014-2015","Iraq 2015"
222665,199996,"2014-12-15T00:00:00",2014,"Central Emergency Response Fund","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",1,"IRQ-14/P-HR-RL/69870/R/120","Iraq 2014-2015","Iraq 2015"
222667,860169,"2014-12-15T00:00:00",2014,"Central Emergency Response Fund","World Health Organization",16548,983,"Paid contribution",1,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
219064,7654343,"2014-10-02T00:00:00",2014,"Germany","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222740,690512,"2014-10-29T00:00:00",2014,"Sweden","Action Contre la Faim",16548,983,"Commitment",0,"IRQ-14/H/71184/R/5186","Iraq 2014-2015","Iraq 2015"
222741,2718130,"2014-11-25T00:00:00",2014,"Sweden","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
222742,2718130,"2014-11-26T00:00:00",2014,"Sweden","United Nations Children's Fund",16548,983,"Commitment",0,"IRQ-14/P-HR-RL/68214/R/124","Iraq 2014-2015","Iraq 2015"
222743,1251564,"2014-12-15T00:00:00",2014,"Finland","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
213091,8024999,"2014-06-02T00:00:00",2014,"Allocation of unearmarked funds by WFP","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222745,613267,"2014-12-15T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","TEARFUND",16548,983,"Commitment",0,"IRQ-14/S-NF/71170/R/5157","Iraq 2014-2015","Iraq 2015"
222746,12515645,"2014-12-10T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215038,1500000,"2014-07-04T00:00:00",2014,"Kuwait","World Health Organization",16548,983,"Paid contribution",0,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
218128,8831522,"2014-07-25T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
222226,50000,"2014-12-09T00:00:00",2014,"Iceland","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
220324,249066,"2014-11-05T00:00:00",2014,"Estonia","Office for the Coordination of Humanitarian Affairs",16548,983,"Paid contribution",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
216838,1476959,"2014-08-08T00:00:00",2014,"Private (individuals & organisations)","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
215518,1672240,"2014-06-19T00:00:00",2014,"United Kingdom ","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
215519,836120,"2014-06-19T00:00:00",2014,"United Kingdom ","World Health Organization",16548,983,"Commitment",0,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
215521,850340,"2014-06-19T00:00:00",2014,"United Kingdom ","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215522,414594,"2014-06-19T00:00:00",2014,"United Kingdom ","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/68214/R/124","Iraq 2014-2015","Iraq 2015"
224953,1e+06,"2014-11-21T00:00:00",2014,"Korea, Republic of","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215515,953177,"2014-06-19T00:00:00",2014,"United Kingdom ","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
219053,1049042,"2014-09-19T00:00:00",2014,"Netherlands","Mines Advisory Group",16548,983,"Commitment",0,"IRQ-14/P-HR-RL/71149/R/16259","Iraq 2014-2015","Iraq 2015"
215539,698079,"2014-07-21T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/WS/67642/R/124","Iraq 2014-2015","Iraq 2015"
220160,91934,"2014-10-27T00:00:00",2014,"Various Donors (details not yet provided)","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
220162,5e+06,"2014-09-22T00:00:00",2014,"Japan","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
220163,3e+05,"2014-10-08T00:00:00",2014,"Korea, Republic of","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
220164,1061360,"2014-09-04T00:00:00",2014,"United Kingdom ","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
224990,10000,"2015-01-08T00:00:00",2015,"United States of America","Various Recipients (details not yet provided)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
224991,29000,"2015-02-12T00:00:00",2015,"United States of America","Various Recipients (details not yet provided)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
215039,1e+06,"2014-07-04T00:00:00",2014,"Kuwait","International Organization for Migration",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
215468,15700650,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Office for Project Services",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71017/R/5767","Iraq 2014-2015","Iraq 2015"
215469,33201000,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","World Health Organization",16548,983,"Paid contribution",0,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
221534,4700000,"2014-09-25T00:00:00",2014,"Japan","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
214634,680272,"2014-06-20T00:00:00",2014,"Italy","World Health Organization",16548,983,"Commitment",0,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
214690,2e+05,"2014-07-02T00:00:00",2014,"Korea, Republic of","World Health Organization",16548,983,"Paid contribution",0,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
212361,5e+05,"2014-05-13T00:00:00",2014,"Turkey","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
214321,1821825,"2014-06-17T00:00:00",2014,"Denmark","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
214623,0,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","UN Agencies (details not yet provided) ",16548,983,"Commitment",0,"IRQ-14/SNYS/70078/R/6459","Iraq 2014-2015","Iraq 2015"
214645,1146421,"2014-07-01T00:00:00",2014,"Norway","Norwegian Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
221174,307487,"2014-10-28T00:00:00",2014,"Italy","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
